# VHH-NNLO multi-axis scan points
# process: ZHH
# energy_tev: 14
# scan_axes: kappa_lambda,kappa_z
# windows: kappa_lambda=[-0.7,6.1]; kappa_z=[0.9,1.2]
# n_points: kappa_lambda:40,kappa_z:40
# fixed_kappa: 1,1,1,1
#
kappa_lambda	kappa_z	sigma_lo	sigma_nnlo	k	sigma_heft_over_sm_lo	sigma_heft_over_sm_nnlo	sigma_lo_pdfas	sigma_lo_sup	sigma_lo_inf	sigma_nnlo_pdfas	sigma_nnlo_sup	sigma_nnlo_inf
2.961538462	1.046153846	0.7702566938	0.999482892	1.297597152	2.521286263	2.39492884	0.0154072058	0.006017799771	0.008030113903	0.01928332606	0.02246517666	0.01808905131
2.961538462	1.053846154	0.7782885114	1.011248218	1.29932307	2.547576864	2.423120537	0.01556143799	0.006043059352	0.008081402055	0.01948085782	0.02307630977	0.01855679281
2.961538462	1.061538462	0.7864010328	1.023148209	1.301051457	2.574131633	2.451634914	0.01571736196	0.006069161631	0.008133698847	0.01968068368	0.02369819502	0.01903264654
2.961538462	1.069230769	0.7945951897	1.035184095	1.302781729	2.60095362	2.480474918	0.01587499965	0.006096131194	0.00818702857	0.01988283479	0.02433086186	0.01951663709
2.961538462	1.076923077	0.8028719215	1.047357116	1.30451332	2.6280459	2.509643519	0.01603437313	0.00612399287	0.008241415757	0.02008734254	0.02497433995	0.02000878928
2.961538462	1.084615385	0.8112321748	1.059668519	1.306245675	2.655411572	2.539143709	0.0161955047	0.006152771734	0.008296885171	0.02029423849	0.02562865927	0.02050912814
2.961538462	1.092307692	0.819676904	1.072119567	1.307978255	2.683053759	2.568978509	0.01635841686	0.006182493106	0.008353461816	0.02050355449	0.02629385003	0.02101767895
2.961538462	1.1	0.8282070708	1.084711527	1.309710537	2.71097561	2.599150961	0.01652313228	0.006213182549	0.008411170928	0.02071532256	0.02696994272	0.0215344672
2.961538462	1.107692308	0.8368236447	1.097445681	1.311442008	2.739180298	2.629664131	0.01668967386	0.006244865872	0.008470037983	0.02092957498	0.02765696811	0.02205951858
2.961538462	1.115384615	0.8455276026	1.110323318	1.313172171	2.76767102	2.660521112	0.01685806467	0.006277569127	0.008530088689	0.02114634421	0.02835495721	0.02259285905
2.961538462	1.123076923	0.8543199289	1.123345738	1.314900542	2.796450999	2.691725017	0.01702832801	0.006311318612	0.008591348992	0.02136566297	0.02906394132	0.02313451476
2.961538462	1.130769231	0.8632016155	1.136514251	1.31662665	2.825523481	2.723278987	0.01720048734	0.00634614087	0.008653845074	0.02158756417	0.02978395199	0.02368451209
2.961538462	1.138461538	0.8721736619	1.149830179	1.318350037	2.85489174	2.755186185	0.01737456636	0.006382062686	0.008717603353	0.02181208095	0.03051502106	0.02424287765
2.961538462	1.146153846	0.8812370752	1.163294851	1.320070256	2.884559069	2.787449801	0.01755058895	0.006419111092	0.008782650482	0.02203924667	0.0312571806	0.02480963827
2.961538462	1.153846154	0.8903928698	1.176909608	1.321786874	2.914528792	2.820073044	0.0177285792	0.006457313365	0.008849013351	0.0222690949	0.03201046299	0.02538482101
2.961538462	1.161538462	0.899642068	1.1906758	1.32349947	2.944804253	2.853059153	0.01790856141	0.006496697023	0.008916719086	0.02250165942	0.03277490084	0.02596845313
2.961538462	1.169230769	0.9089856993	1.204594789	1.325207636	2.975388822	2.886411388	0.01809056006	0.006537289833	0.008985795048	0.02273697424	0.03355052705	0.02656056216
2.961538462	1.176923077	0.9184248008	1.218667946	1.326910973	3.006285894	2.920133034	0.01827459988	0.006579119803	0.009056268835	0.02297507358	0.03433737477	0.0271611758
2.961538462	1.184615385	0.9279604173	1.23289665	1.328609095	3.03749889	2.954227399	0.01846070576	0.006622215188	0.00912816828	0.02321599186	0.03513547744	0.027770322
2.961538462	1.192307692	0.9375936009	1.247282294	1.330301629	3.069031253	2.988697818	0.01864890283	0.006666604486	0.009201521453	0.02345976375	0.03594486874	0.02838802895
2.961538462	1.2	0.9473254114	1.261826279	1.33198821	3.100886452	3.023547648	0.0188392164	0.006712316441	0.00927635666	0.02370642409	0.03676558263	0.02901432503
3.135897436	0.9	0.6726829563	0.8498670155	1.263399061	2.201897511	2.036424077	0.0135887168	0.005990720468	0.007647033193	0.0169425902	0.01320427661	0.0110399275
3.135897436	0.9076923077	0.6798878053	0.8600026809	1.264918527	2.22548119	2.060710833	0.01372514989	0.006006557583	0.007687396014	0.01711513323	0.01363487305	0.01137270865
3.135897436	0.9153846154	0.6871600641	0.8702569415	1.26645448	2.249285523	2.085281763	0.01386294446	0.00602278675	0.00772833607	0.01728948835	0.01407623991	0.01171356823
3.135897436	0.9230769231	0.6945005154	0.8806308391	1.268006027	2.27331307	2.110139364	0.01400211872	0.006039427374	0.00776987269	0.01746568193	0.01452840479	0.01206252897
3.135897436	0.9307692308	0.7019099491	0.8911254253	1.269572295	2.297566417	2.135286155	0.01414269103	0.006056499107	0.007812025443	0.01764374062	0.01499139555	0.01241961381
3.135897436	0.9384615385	0.7093891628	0.901741762	1.271152435	2.322048176	2.16072468	0.01428467993	0.006074021845	0.007854814129	0.01782369135	0.01546524031	0.01278484593
3.135897436	0.9461538462	0.7169389616	0.9124809214	1.272745618	2.346760982	2.186457509	0.01442810417	0.006092015726	0.007898258787	0.0180055613	0.01594996747	0.01315824873
3.135897436	0.9538461538	0.724560158	0.9233439855	1.274351033	2.371707494	2.212487235	0.01457298266	0.006110501136	0.007942379692	0.01818937791	0.01644560569	0.01353984583
3.135897436	0.9615384615	0.7322535723	0.9343320466	1.275967891	2.396890397	2.238816474	0.01471933447	0.006129498704	0.007987197354	0.01837516889	0.01695218389	0.01392966107
3.135897436	0.9692307692	0.740020032	0.9454462069	1.277595424	2.4223124	2.265447869	0.01486717889	0.006149029304	0.008032732519	0.0185629622	0.01746973128	0.01432771852
3.135897436	0.9769230769	0.7478603725	0.956687579	1.279232881	2.447976238	2.292384084	0.01501653537	0.006169114054	0.008079006169	0.01875278606	0.0179982773	0.01473404247
3.135897436	0.9846153846	0.7557754364	0.9680572854	1.28087953	2.473884668	2.31962781	0.01516742355	0.006189774317	0.008126039523	0.01894466894	0.01853785169	0.01514865743
3.135897436	0.9923076923	0.763766074	0.9795564587	1.282534656	2.500040475	2.34718176	0.01531986325	0.0062110317	0.008173854034	0.01913863955	0.01908848445	0.01557158815
3.135897436	1	0.7718331432	0.9911862418	1.284197563	2.526446465	2.375048673	0.01547387447	0.006232908055	0.008222471393	0.01933472685	0.01965020583	0.01600285958
3.135897436	1.007692308	0.7799775092	1.002947787	1.285867574	2.553105471	2.403231311	0.01562947741	0.00625542548	0.008271913525	0.01953296005	0.02022304637	0.01644249692
3.135897436	1.015384615	0.7882000449	1.014842259	1.287544026	2.580020351	2.431732462	0.01578669243	0.006278606315	0.008322202594	0.0197333686	0.02080703686	0.01689052557
3.135897436	1.023076923	0.7965016308	1.026870829	1.289226273	2.607193986	2.460554935	0.01594554011	0.006302473146	0.008373360997	0.01993598218	0.02140220835	0.01734697117
3.135897436	1.030769231	0.8048831547	1.039034681	1.290913687	2.634629283	2.489701567	0.01610604119	0.006327048803	0.008425411368	0.02014083072	0.02200859219	0.01781185957
3.135897436	1.038461538	0.8133455121	1.051335008	1.292605654	2.662329173	2.519175216	0.01626821661	0.006352356361	0.008478376577	0.02034794437	0.02262621997	0.01828521685
3.135897436	1.046153846	0.821889606	1.063773014	1.294301577	2.690296611	2.548978767	0.0164320875	0.00637841914	0.00853227973	0.02055735353	0.02325512354	0.01876706932
3.135897436	1.053846154	0.830516347	1.076349911	1.296000874	2.718534579	2.579115126	0.01659767517	0.006405260703	0.00858714417	0.02076908881	0.02389533504	0.0192574435
3.135897436	1.061538462	0.8392266531	1.089066925	1.297702976	2.747046081	2.609587226	0.01676500114	0.006432904859	0.008642993473	0.02098318108	0.02454688687	0.01975636616
3.135897436	1.069230769	0.8480214498	1.101925289	1.299407331	2.775834146	2.640398024	0.0169340871	0.006461375662	0.008699851455	0.02119966142	0.02520981169	0.02026386425
3.135897436	1.076923077	0.8569016704	1.114926245	1.301113399	2.80490183	2.6715505	0.01710495495	0.006490697409	0.008757742164	0.02141856114	0.02588414242	0.02077996499
3.135897436	1.084615385	0.8658682554	1.12807105	1.302820657	2.834252211	2.703047658	0.01727762676	0.006520894642	0.008816689888	0.02163991176	0.02656991227	0.0213046958
3.135897436	1.092307692	0.8749221531	1.141360965	1.304528593	2.863888394	2.734892527	0.01745212482	0.006551992148	0.008876719147	0.02186374505	0.0272671547	0.02183808431
3.135897436	1.1	0.8840643191	1.154797266	1.306236709	2.893813505	2.767088161	0.01762847159	0.006584014959	0.008937854699	0.02209009299	0.02797590344	0.02238015841
3.135897436	1.107692308	0.8932957167	1.168381238	1.30794452	2.924030699	2.799637637	0.01780668976	0.006616988351	0.009000121539	0.02231898779	0.02869619249	0.02293094618
3.135897436	1.115384615	0.9026173166	1.182114173	1.309651556	2.954543153	2.832544057	0.01798680217	0.006650937843	0.009063544896	0.02255046186	0.02942805611	0.02349047594
3.135897436	1.123076923	0.9120300973	1.195997378	1.311357357	2.98535407	2.865810546	0.0181688319	0.006685889202	0.009128150235	0.02278454785	0.03017152884	0.02405877623
3.135897436	1.130769231	0.9215350445	1.210032166	1.313061476	3.016466676	2.899440255	0.01835280221	0.006721868437	0.009193963259	0.02302127863	0.03092664546	0.02463587582
3.135897436	1.138461538	0.9311331516	1.224219862	1.314763479	3.047884222	2.933436357	0.01853873654	0.006758901802	0.009261009906	0.02326068728	0.03169344105	0.0252218037
3.135897436	1.146153846	0.9408254195	1.238561801	1.316462943	3.079609986	2.967802051	0.01872665857	0.006797015796	0.009329316349	0.02350280709	0.03247195094	0.02581658907
3.135897436	1.153846154	0.9506128567	1.253059328	1.318159458	3.111647268	3.002540561	0.01891659214	0.006836237163	0.009398908997	0.02374767157	0.03326221072	0.02642026138
3.135897436	1.161538462	0.9604964791	1.267713798	1.319852624	3.143999394	3.037655132	0.01910856132	0.006876592891	0.009469814496	0.02399531446	0.03406425626	0.02703285028
3.135897436	1.169230769	0.9704773102	1.282526577	1.321542053	3.176669713	3.073149036	0.01930259037	0.006918110211	0.009542059729	0.02424576971	0.0348781237	0.02765438566
3.135897436	1.176923077	0.980556381	1.297499038	1.323227367	3.209661601	3.109025569	0.01949870375	0.006960816601	0.009615671812	0.02449907146	0.03570384943	0.02828489761
3.135897436	1.184615385	0.9907347302	1.312632569	1.324908201	3.242978458	3.145288049	0.01969692613	0.007004739784	0.009690678099	0.02475525411	0.03654147012	0.02892441648
3.135897436	1.192307692	1.001013404	1.327928564	1.326584199	3.276623707	3.181939822	0.01989728238	0.007049907724	0.009767106179	0.02501435222	0.03739102271	0.02957297282
3.135897436	1.2	1.011393455	1.343388429	1.328255015	3.310600798	3.218984254	0.02009979757	0.007096348634	0.009844983879	0.02527640061	0.03825254438	0.0302305974
3.31025641	0.9	0.7150121465	0.9015649459	1.260908574	2.340453926	2.160300999	0.01443618558	0.006327222182	0.008093805135	0.01799531321	0.01356905592	0.01138510271
3.31025641	0.9076923077	0.7227812518	0.9124421791	1.262404326	2.365884589	2.186364676	0.01458355529	0.006345522744	0.00813838689	0.01818148173	0.0140189641	0.01173333426
3.31025641	0.9153846154	0.7306209561	0.9234437934	1.263916379	2.391546344	2.212726391	0.01473234088	0.006364187246	0.008183533626	0.01836953235	0.01448021559	0.01209006979
3.31025641	0.9230769231	0.7385320356	0.9345708348	1.265443867	2.417441732	2.239388651	0.01488256037	0.006383234561	0.008229264193	0.01855949137	0.01495284121	0.01245533443
3.31025641	0.9307692308	0.7465152744	0.9458243596	1.266985944	2.44357332	2.266353986	0.01503423194	0.006402683809	0.008275597678	0.01875138536	0.01543687207	0.01282915349
3.31025641	0.9384615385	0.7545714639	0.957205434	1.268541788	2.469943697	2.293624952	0.01518737395	0.006422554352	0.008322553404	0.01894524118	0.01593233954	0.01321155253
3.31025641	0.9461538462	0.762701403	0.9687151344	1.270110597	2.49655548	2.321204126	0.01534200495	0.006442865798	0.008370150928	0.01914108592	0.01643927524	0.01360255734
3.31025641	0.9538461538	0.7709058982	0.9803545473	1.27169159	2.523411308	2.349094114	0.01549814368	0.006463637998	0.008418410045	0.01933894698	0.01695771109	0.0140021939
3.31025641	0.9615384615	0.7791857636	0.9921247693	1.273284004	2.550513845	2.377297542	0.01565580902	0.006484891051	0.008467350785	0.01953885199	0.01748767924	0.01441048846
3.31025641	0.9692307692	0.7875418206	1.004026907	1.274887099	2.577865781	2.405817063	0.01581502007	0.006506645297	0.008516993415	0.01974082885	0.01802921213	0.01482746745
3.31025641	0.9769230769	0.7959748985	1.016062077	1.27650015	2.60546983	2.434655352	0.0159757961	0.006528921323	0.008567358437	0.01994490572	0.01858234247	0.01525315756
3.31025641	0.9846153846	0.8044858338	1.028231407	1.278122453	2.63332873	2.46381511	0.01613815655	0.006551739958	0.008618466589	0.02015111101	0.01914710322	0.01568758567
3.31025641	0.9923076923	0.8130754707	1.040536034	1.279753321	2.661445245	2.493299061	0.01630212105	0.006575122278	0.008670338844	0.02035947336	0.01972352762	0.01613077891
3.31025641	1	0.8217446608	1.052977104	1.281392085	2.689822161	2.523109955	0.01646770943	0.006599089602	0.008722996414	0.0205700217	0.02031164916	0.01658276462
3.31025641	1.007692308	0.8304942635	1.065555775	1.283038092	2.718462293	2.553250563	0.01663494168	0.006623663495	0.008776460745	0.02078278516	0.02091150162	0.01704357038
3.31025641	1.015384615	0.8393251453	1.078273215	1.284690708	2.747368476	2.583723684	0.01680383799	0.006648865765	0.008830753517	0.02099779315	0.02152311904	0.01751322396
3.31025641	1.023076923	0.8482381807	1.0911306	1.286349312	2.776543573	2.614532138	0.01697441872	0.006674718467	0.008885896651	0.0212150753	0.0221465357	0.01799175338
3.31025641	1.030769231	0.8572342514	1.104129119	1.288013302	2.80599047	2.645678772	0.01714670443	0.006701243897	0.008941912299	0.02143466148	0.02278178619	0.0184791869
3.31025641	1.038461538	0.8663142468	1.117269969	1.289682091	2.835712078	2.677166455	0.01732071587	0.006728464598	0.008998822852	0.0216565818	0.02342890534	0.01897555295
3.31025641	1.046153846	0.8754790638	1.130554358	1.291355104	2.865711333	2.708998081	0.01749647397	0.006756403358	0.009056650936	0.02188086661	0.02408792826	0.01948088024
3.31025641	1.053846154	0.8847296067	1.143983503	1.293031786	2.895991196	2.741176569	0.01767399984	0.006785083207	0.009115419412	0.02210754649	0.0247588903	0.01999519767
3.31025641	1.061538462	0.8940667875	1.157558634	1.294711592	2.926554651	2.77370486	0.01785331479	0.006814527423	0.009175151379	0.02233665224	0.02544182712	0.02051853438
3.31025641	1.069230769	0.9034915257	1.171280987	1.296393993	2.957404708	2.806585923	0.01803444033	0.006844759525	0.009235870171	0.0225682149	0.0261367746	0.02105091971
3.31025641	1.076923077	0.9130047483	1.185151811	1.298078475	2.988544401	2.839822747	0.01821739814	0.00687580328	0.009297599357	0.02280226573	0.02684376893	0.02159238326
3.31025641	1.084615385	0.9226073897	1.199172365	1.299764535	3.01997679	2.873418349	0.01840221009	0.006907682697	0.009360362744	0.02303883624	0.02756284654	0.02214295483
3.31025641	1.092307692	0.9323003922	1.213343917	1.301451686	3.051704958	2.907375767	0.01858889827	0.00694042203	0.009424184373	0.02327795813	0.02829404413	0.02270266443
3.31025641	1.1	0.9420847052	1.227667745	1.303139451	3.083732014	2.941698064	0.01877748493	0.006974045779	0.009489088522	0.02351966334	0.02903739867	0.02327154234
3.31025641	1.107692308	0.951961286	1.242145139	1.304827367	3.11606109	2.97638833	0.01896799254	0.007008578688	0.009555099705	0.02376398405	0.02979294741	0.02384961901
3.31025641	1.115384615	0.9619310991	1.256777396	1.306514986	3.148695345	3.011449676	0.01916044374	0.007044045743	0.009622242672	0.02401095262	0.03056072784	0.02443692515
3.31025641	1.123076923	0.9719951168	1.271565826	1.308201867	3.181637959	3.046885238	0.01935486138	0.007080472179	0.009690542408	0.02426060168	0.03134077774	0.02503349169
3.31025641	1.130769231	0.9821543187	1.286511748	1.309887585	3.214892141	3.082698177	0.01955126851	0.007117883473	0.009760024136	0.02451296403	0.03213313515	0.02563934976
3.31025641	1.138461538	0.9924096922	1.301616491	1.311571724	3.248461122	3.118891677	0.01974968836	0.007156305346	0.009830713312	0.02476807271	0.03293783836	0.02625453074
3.31025641	1.146153846	1.002762232	1.316881394	1.313253882	3.282348159	3.155468948	0.01995014437	0.007195763764	0.009902635632	0.025025961	0.03375492596	0.02687906622
3.31025641	1.153846154	1.013212941	1.332307806	1.314933666	3.316556531	3.192433222	0.02015266018	0.00723628494	0.009975817023	0.02528666236	0.03458443678	0.02751298802
3.31025641	1.161538462	1.023762828	1.347897088	1.316610695	3.351089545	3.229787758	0.02035725962	0.007277895328	0.01005028365	0.02555021047	0.03542640993	0.02815632818
3.31025641	1.169230769	1.03441291	1.363650607	1.318284597	3.385950531	3.267535836	0.02056396671	0.007320621629	0.01012606192	0.02581663926	0.03628088477	0.02880911896
3.31025641	1.176923077	1.045164214	1.379569745	1.319955014	3.421142843	3.305680763	0.0207728057	0.007364490787	0.01020317847	0.02608598282	0.03714790095	0.02947139285
3.31025641	1.184615385	1.056017771	1.39565589	1.321621594	3.456669862	3.344225868	0.02098380101	0.007409529991	0.01028166017	0.0263582755	0.03802749838	0.03014318257
3.31025641	1.192307692	1.066974621	1.411910443	1.323283999	3.492534991	3.383174507	0.02119697727	0.007455766677	0.01036153413	0.02663355185	0.03891971722	0.03082452104
3.31025641	1.2	1.078035812	1.428334814	1.324941897	3.52874166	3.422530056	0.02141235934	0.007503228521	0.01044282769	0.02691184662	0.03982459792	0.03151544143
3.484615385	0.9	0.7587893877	0.9550607583	1.258663832	2.483750255	2.288485948	0.01531289872	0.006676575724	0.00855701141	0.01908454661	0.01395371327	0.0117477378
3.484615385	0.9076923077	0.7671476082	0.9667122852	1.260138564	2.511109273	2.316404963	0.01547170652	0.006697560361	0.008606094227	0.01928497025	0.01442372623	0.01211207354
3.484615385	0.9153846154	0.7755798282	0.9784943975	1.261629509	2.538710513	2.344636883	0.01563198887	0.006718882704	0.008655732174	0.01948735168	0.01490570165	0.0124853734
3.484615385	0.9230769231	0.7840868179	0.9904081456	1.26313582	2.566556498	2.373184224	0.01579376359	0.006740561094	0.008705943619	0.01969171714	0.0153996736	0.01286766486
3.484615385	0.9307692308	0.7926693553	1.00245459	1.264656674	2.594649774	2.402049528	0.01595704869	0.006762614118	0.00875674717	0.01989809315	0.01590567642	0.01325897564
